-0.0603027 -0.0273438 -1.01831 -0.185618 1.02495 -0.476426 0.999817 0.00288237 -0.0174335 -0.00739585 0.345011 1.99535 -0.841633
-0.0617676 -0.012207 -1.02637 -0.123396 1.85982 -0.803674 0.999814 0.00293078 -0.0175273 -0.00746677 0.35078 2.00605 -0.849631
-0.0595703 -0.000244141 -1.02075 -0.182528 2.17324 -0.705088 0.999813 0.0028571 -0.0175735 -0.00752576 0.342495 2.01138 -0.856522
-0.0637207 0.0119629 -1.02075 -0.512715 2.09114 -0.577306 0.999812 0.00263676 -0.0176652 -0.00757066 0.31742 2.02207 -0.862078
-0.0549316 0.0078125 -1.0293 -0.32649 2.40224 -0.480984 0.999812 0.00247865 -0.0176387 -0.00760872 0.299359 2.01915 -0.866766
-0.0446777 -0.0314941 -1.01953 -0.111945 2.98188 -0.566723 0.999814 0.00272737 -0.017471 -0.00766253 0.327818 1.9997 -0.872486
-0.0307617 -0.0327148 -1.01587 -0.231557 3.07279 -0.71197 0.999818 0.00297543 -0.0171636 -0.0077269 0.356097 1.96423 -0.879477
-0.0388184 -0.0151367 -1.02295 -0.440522 2.89115 -0.584119 0.999821 0.00302575 -0.016953 -0.00777849 0.361777 1.94004 -0.885365
-0.0383301 0.00292969 -1.0166 -0.707763 2.83205 -0.487729 0.999825 0.00287557 -0.0167478 -0.00781887 0.344466 1.91664 -0.890353
-0.0380859 0.0158691 -1.02124 -0.700686 3.01501 -0.301754 0.999829 0.00260254 -0.016526 -0.00784104 0.313029 1.89145 -0.893485
-0.0361328 0.00976562 -1.021 -0.422032 2.86413 -0.238371 0.999833 0.00241847 -0.0163032 -0.00785879 0.291774 1.86607 -0.895931
-0.0256348 -0.0146484 -1.01929 -0.115983 2.71476 -0.145438 0.999838 0.00250382 -0.0159975 -0.00787181 0.301302 1.83096 -0.897356
-0.00878906 -0.0314941 -1.02466 -0.326104 2.65743 0.369126 0.999845 0.0027337 -0.0155384 -0.00784063 0.327173 1.77815 -0.893514
-0.0202637 -0.0175781 -1.02246 -0.473757 2.66104 0.00323964 0.99985 0.00281052 -0.0151994 -0.00784119 0.335672 1.73923 -0.893555
-0.0263672 0.0065918 -1.01392 -0.408654 2.48351 -0.811732 0.999854 0.00265509 -0.014942 -0.0079088 0.31775 1.70985 -0.901654
-0.0327148 0.0131836 -1.01318 -0.736579 1.82483 -1.28654 0.999855 0.00240948 -0.0148081 -0.00801642 0.28967 1.69469 -0.914443
-0.0307617 0.029541 -1.02441 -0.548116 1.74622 -1.09258 0.999858 0.00202652 -0.0146599 -0.00810511 0.245806 1.67804 -0.92529
-0.0187988 -0.00146484 -1.02026 -0.270989 1.75894 -0.659092 0.999861 0.00197775 -0.0144004 -0.00816102 0.240069 1.64832 -0.93184
-0.00756836 -0.0341797 -1.01758 -0.147547 1.49989 -0.471403 0.999865 0.00226236 -0.0140611 -0.00820193 0.272429 1.60916 -0.936152
-0.0161133 -0.0300293 -1.02002 -0.206437 1.21324 -0.345957 0.999867 0.00249369 -0.0138363 -0.00823319 0.298773 1.58318 -0.93943
-0.0212402 -0.00976562 -1.02856 -0.264739 1.0502 -0.493412 0.999869 0.00251569 -0.0136767 -0.00827574 0.30121 1.56486 -0.944319
-0.032959 0.0263672 -1.01416 -0.292274 0.647316 -0.307381 0.99987 0.0021788 -0.0136703 -0.00829729 0.262638 1.56444 -0.947315
-0.0324707 0.0163574 -1.01929 -0.319535 0.640843 -0.757051 0.99987 0.00194634 -0.0136588 -0.0083591 0.23609 1.56332 -0.954763
-0.0249023 0.00439453 -1.02051 -0.286156 0.543886 -0.870212 0.999871 0.00183919 -0.0135823 -0.00843267 0.223854 1.55464 -0.963378
-0.0109863 -0.0251465 -1.02075 -0.192746 0.357349 -0.86151 0.999872 0.00203256 -0.0133896 -0.00850732 0.245938 1.53235 -0.971679
-0.0166016 -0.0344238 -1.01343 0.0506449 0.0821293 -0.0379557 0.999873 0.00233442 -0.0132815 -0.0085127 0.280428 1.51967 -0.971865
-0.0212402 -0.0168457 -1.01562 -0.281874 -0.0394237 -0.218674 0.999873 0.00242787 -0.0132294 -0.00853282 0.291115 1.51361 -0.974044
-0.0324707 0.00976562 -1.01978 -0.0677745 -0.189944 -0.24667 0.999873 0.00227529 -0.0132985 -0.00855183 0.273729 1.52167 -0.976434
