0.00634766 -0.000244141 1.00098 0 -0.213623 -0.0305176 0.999995 -0.000123594 -0.00314715 -9.82326e-05 0.0141273 0.360639 -0.0113014
0.00634766 -0.000244141 1.00098 -0.0305176 -0.213623 -0.0305176 0.999995 -0.000118876 -0.00328279 -0.000100404 0.0135843 0.376182 -0.0115504
0.00634766 -0.000244141 1.00098 -0.0305176 -0.213623 -0.0305176 0.999995 -0.000124657 -0.00317684 -0.000102514 0.0142473 0.364041 -0.0117928
0.00634766 -0.000244141 1.00098 -0.0305176 -0.213623 -0.0305176 0.999995 -8.32293e-05 -0.00307895 -0.000104774 0.00950036 0.352824 -0.0120357
0.00634766 -0.000244141 1.00098 0 -0.213623 -0.0305176 0.999995 -0.000130595 -0.00320512 -0.000106766 0.0149257 0.367282 -0.0122827
0.00634766 -0.000244141 1.00098 -0.0305176 -0.213623 -0.0305176 0.999995 -0.000104377 -0.00310249 -0.000108977 0.0119219 0.355521 -0.0125252
0.0065918 -0.000244141 1.00098 -0.0305176 -0.213623 -0.0305176 0.999995 -0.000117856 -0.00323778 -0.00011109 0.013464 0.371025 -0.0127739
0.0065918 -0.000244141 1.00098 -0.0305176 -0.213623 -0.0305176 0.999994 -0.000129782 -0.00337322 -0.000113208 0.0148281 0.386544 -0.0130231
0.0065918 -0.000244141 1.00098 0 -0.213623 -0.0305176 0.999995 -0.000118632 -0.00326773 -0.000115359 0.013551 0.374456 -0.0132638
0.0065918 -0.000244141 1.00098 -0.0305176 -0.213623 -0.0305176 0.999994 -0.000138522 -0.00340225 -0.000117451 0.0158276 0.389871 -0.0135131
0.0065918 -0.000244141 1.00098 -0.0305176 -0.213623 -0.0305176 0.999995 -0.000122986 -0.00329754 -0.00011963 0.0140479 0.377872 -0.0137553
0.0065918 -0.000244141 1.00098 -0.0305176 -0.213623 -0.0305176 0.999995 -0.000109454 -0.00319255 -0.000121802 0.0124978 0.365842 -0.0139978
0.0065918 -0.000244141 1.00098 0 -0.213623 -0.0305176 0.999994 -0.000124905 -0.00332739 -0.000123895 0.0142658 0.381294 -0.0142452
0.0065918 -0.000244141 1.00098 -0.0305176 -0.213623 -0.0305176 0.999995 -0.000118195 -0.00322171 -0.000126045 0.0134975 0.369183 -0.0144876
0.0065918 -0.000244141 1.00098 -0.0305176 -0.213623 -0.0305176 0.999994 -0.000127419 -0.00335733 -0.000128172 0.0145517 0.384725 -0.0147367
0.0065918 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999995 -0.000120142 -0.00324957 -0.000130324 0.0137187 0.372375 -0.0149791
0.00683594 -0.000244141 1.00098 0 -0.183105 -0.0305176 0.999994 -0.000121787 -0.00338326 -0.000132463 0.0139043 0.387695 -0.0152266
0.00683594 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999994 -0.000126284 -0.00351693 -0.000134605 0.0144168 0.403013 -0.0154758
0.00683594 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999994 -0.000123835 -0.00340889 -0.000136743 0.0141369 0.390632 -0.0157182
0.00683594 -0.000244141 1.00098 0 -0.183105 -0.0305176 0.999994 -9.44905e-05 -0.00353897 -0.000138986 0.0107714 0.405539 -0.0159652
0.00683594 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999994 -0.000123103 -0.00343378 -0.000141018 0.014051 0.393484 -0.0162082
0.00683594 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999994 -0.000120998 -0.00332572 -0.000143154 0.0138108 0.381102 -0.0164506
0.00683594 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999994 -0.000125083 -0.0034594 -0.000145298 0.0142757 0.396421 -0.0166998
0.00683594 -0.000244141 1.00098 0 -0.183105 -0.0305176 0.999994 -0.000117978 -0.00335148 -0.000147437 0.0134625 0.384053 -0.0169406
0.00683594 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999994 -0.000128659 -0.00348487 -0.000149558 0.0146834 0.39934 -0.0171898
0.00683594 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999994 -0.000120165 -0.00337721 -0.000151716 0.0137111 0.387002 -0.0174322
0.00708008 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999994 -0.000124051 -0.00351089 -0.000153861 0.0141533 0.402322 -0.0176814
0.00708008 -0.000244141 1.00098 0 -0.183105 -0.0305176 0.999993 -0.000116701 -0.00364437 -0.00015603 0.0133077 0.417617 -0.0179289
0.00708008 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999994 -0.000125317 -0.00353641 -0.000158129 0.0142962 0.405246 -0.0181714
0.00708008 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999994 -6.58574e-06 -0.00355308 -0.000160694 0.000689239 0.407154 -0.0184172
0.00708008 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999994 -0.000128412 -0.00354874 -0.000162406 0.0146488 0.406659 -0.018663
0.00708008 -0.000244141 1.00098 0 -0.183105 -0.0305176 0.999994 -7.59968e-05 -0.00345256 -0.000164707 0.00864338 0.395636 -0.0189045
0.00708008 -0.000244141 1.00098 -0.0305176 -0.183105 0 0.999994 -0.000136756 -0.00357109 -0.000164519 0.0156036 0.409221 -0.0189088
0.00708008 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999994 -9.28981e-05 -0.00347205 -0.000166805 0.0105789 0.39787 -0.0191517
0.00708008 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999994 -0.000145544 -0.00359469 -0.000168776 0.0166085 0.411924 -0.0194006
0.00708008 -0.000244141 1.00098 0 -0.183105 -0.0305176 0.999994 -0.000101093 -0.00349502 -0.000171048 0.0115158 0.400502 -0.0196415
0.00708008 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999993 -0.00015878 -0.00361519 -0.000173001 0.018123 0.414275 -0.0198907
0.00732422 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999993 -8.32951e-05 -0.0037207 -0.000175433 0.00947005 0.426364 -0.0201391
0.00732422 -0.000244141 1.00098 -0.0305176 -0.183105 0 0.999993 -0.000149965 -0.00363123 -0.000175191 0.0171117 0.416112 -0.0201382
0.00732422 -0.000244141 1.00098 0 -0.183105 -0.0305176 0.999993 -6.4202e-05 -0.00372926 -0.000177644 0.00728104 0.427344 -0.0203844
0.00732422 -0.000244141 1.00098 -0.0305176 -0.183105 -0.0305176 0.999993 -0.000143254 -0.00364875 -0.000179489 0.0163405 0.41812 -0.0206282
0.00732422 -0.000244141 1.00098 -0.0305176 -0.152588 -0.0305176 0.999993 -3.59144e-05 -0.00371077 -0.000182032 0.00403806 0.425225 -0.0208751
0.00732422 -0.000244141 1.00098 -0.0305176 -0.152588 -0.0305176 0.999993 -0.00014156 -0.00365894 -0.000183784 0.0161444 0.419287 -0.0211199
0.00732422 -0.000244141 1.00098 0 -0.152588 -0.0305176 0.999993 -2.06768e-05 -0.00366641 -0.000186355 0.00229108 0.420141 -0.0213638
0.00732422 -0.000244141 1.00098 -0.0305176 -0.152588 -0.0305176 0.999993 -0.000143353 -0.00366764 -0.000188051 0.0163479 0.420284 -0.0216097
0.00732422 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999993 -3.32669e-05 -0.00363323 -0.000190593 0.00373273 0.41634 -0.0218546
0.00732422 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999993 -0.000151467 -0.00367777 -0.00019231 0.0172756 0.421445 -0.0221014
0.00732422 -0.000244141 1.00073 0 -0.152588 -0.0305176 0.999993 -4.96386e-05 -0.0036232 -0.000194803 0.00560724 0.415191 -0.0223439
0.00732422 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999993 -0.000160151 -0.00368746 -0.000196551 0.0182688 0.422556 -0.0225912
0.00756836 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999993 -0.000117481 -0.00381043 -0.000198871 0.0133754 0.436646 -0.0228407
0.00756836 -0.000244141 1.00073 0 -0.152588 -0.0305176 0.999993 -0.000138925 -0.00370208 -0.000200904 0.0158343 0.424231 -0.0230814
0.00756836 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999993 -0.000116845 -0.0038312 -0.000203147 0.0133002 0.439027 -0.0233308
0.00756836 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999993 -0.000133171 -0.00372177 -0.000205216 0.0151727 0.426488 -0.0235734
0.00756836 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999993 -0.000114454 -0.00385153 -0.000207447 0.0130238 0.441357 -0.0238227
0.00756836 -0.000244141 1.00073 0 -0.152588 -0.0305176 0.999993 -0.000128654 -0.00374211 -0.000209508 0.0146527 0.428818 -0.0240635
0.00756836 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999992 -0.00011283 -0.00387234 -0.000211727 0.0128354 0.443741 -0.0243128
0.00756836 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999993 -0.000128091 -0.00376279 -0.000213801 0.0145858 0.431188 -0.0245555
0.00756836 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999992 -9.69161e-05 -0.00388968 -0.000216078 0.0110094 0.445728 -0.0248045
0.00756836 -0.000244141 1.00073 0 -0.152588 -0.0305176 0.999993 -0.000124993 -0.00378272 -0.000218087 0.0142285 0.433472 -0.0250456
0.00756836 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999993 -2.56992e-05 -0.00372753 -0.000220599 0.00285066 0.427145 -0.0252903
0.00756836 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999993 -0.00013361 -0.00379676 -0.000222345 0.0152137 0.435081 -0.0255375
0.00756836 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999993 -6.65137e-05 -0.00370827 -0.000224732 0.00752635 0.424939 -0.0257811
0.0078125 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999993 -0.0001022 -0.00383508 -0.000226752 0.0116116 0.439472 -0.0260294
0.0078125 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999992 -0.000139389 -0.00396146 -0.000228767 0.0158689 0.453954 -0.0262787
0.0078125 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999993 -0.00010849 -0.00385579 -0.000231019 0.0123299 0.441845 -0.0265214
0.0078125 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999992 -0.000145682 -0.00398216 -0.000233034 0.0165874 0.456327 -0.0267709
0.0078125 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999992 -0.000114242 -0.00387665 -0.000235289 0.0129865 0.444235 -0.0270134
0.0078125 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999992 -0.000153747 -0.00400229 -0.000237294 0.0175091 0.458634 -0.0272631
0.0078125 -0.000244141 1.00073 -0.0305176 -0.152588 0 0.999992 -0.000119922 -0.0038975 -0.000237427 0.0136359 0.446625 -0.0272614
0.0078125 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999992 -0.000177556 -0.00401557 -0.000239361 0.0202361 0.460157 -0.0275112
0.0078125 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999992 -0.000126777 -0.0039175 -0.000241692 0.0144189 0.448917 -0.0277534
0.0078125 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999993 -9.72766e-05 -0.00381144 -0.000243939 0.0110405 0.436763 -0.0279964
0.0078125 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999992 -0.000131936 -0.00393855 -0.000245963 0.0150076 0.45133 -0.0282455
0.0078125 -0.000244141 1.00073 -0.0305176 -0.152588 0 0.999993 -0.00010419 -0.00383204 -0.000246073 0.0118312 0.439123 -0.0282442
0.0078125 -0.000244141 1.00073 -0.0305176 -0.152588 -0.0305176 0.999992 -0.000137092 -0.00395963 -0.000248104 0.0155969 0.453745 -0.0284935
0.0078125 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999993 -0.000109779 -0.00385087 -0.000250343 0.0124692 0.441281 -0.0287362
0.0078125 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -0.000141389 -0.00397666 -0.00025238 0.0160869 0.455696 -0.0289857
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -0.0001007 -0.00409826 -0.000254704 0.0114197 0.46963 -0.0292349
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -0.000138146 -0.00399114 -0.000256686 0.0157128 0.457356 -0.0294779
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -9.12213e-05 -0.00411018 -0.000259035 0.0103311 0.470996 -0.0297269
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -0.000135739 -0.00400546 -0.000260989 0.0154346 0.458998 -0.0299701
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999991 -7.24927e-05 -0.00411571 -0.000263402 0.00818276 0.471629 -0.0302186
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -0.000133593 -0.00401867 -0.00026529 0.0151863 0.460511 -0.0304623
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -3.308e-05 -0.00409112 -0.000267849 0.00366509 0.46881 -0.0307095
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -0.000132765 -0.00402821 -0.000269587 0.0150892 0.461604 -0.0309544
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -1.92581e-05 -0.00400136 -0.000272186 0.00208199 0.458524 -0.0311998
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -0.000139224 -0.00403699 -0.000273854 0.0158271 0.46261 -0.0314465
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -4.35795e-05 -0.00397436 -0.000276376 0.00486793 0.455431 -0.031691
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -0.000147553 -0.00404806 -0.000278113 0.0167792 0.463879 -0.0319386
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -6.12665e-05 -0.00397409 -0.000280597 0.00689278 0.4554 -0.0321827
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -0.000156566 -0.00405968 -0.00028237 0.0178096 0.465211 -0.0324308
0.00805664 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -7.44436e-05 -0.00398146 -0.000284836 0.00840059 0.456246 -0.0326745
0.00830078 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -0.000110664 -0.00410599 -0.000286847 0.0125461 0.470517 -0.0329232
0.00830078 -0.000244141 1.00073 0 -0.12207 -0.0305176 0.999991 -0.000145758 -0.00423022 -0.000288845 0.0165625 0.484754 -0.0331708
0.00830078 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999991 -0.000116143 -0.00412207 -0.000291101 0.0131714 0.47236 -0.0334134
0.00830078 -0.000244141 1.00073 -0.0305176 -0.12207 0 0.999991 -0.00015089 -0.00424703 -0.000290988 0.017149 0.48668 -0.0334191
0.00830078 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999991 -0.000120675 -0.00413904 -0.000293246 0.0136892 0.474304 -0.0336616
0.00830078 -0.000244141 1.00073 0 -0.12207 -0.0305176 0.999991 -0.000156281 -0.00426311 -0.000295242 0.0177641 0.488523 -0.0339095
0.00830078 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999991 -0.000125221 -0.00415536 -0.000297503 0.0142075 0.476175 -0.0341519
0.00830078 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -9.84064e-05 -0.00404648 -0.000299747 0.0111375 0.463697 -0.034395
0.00830078 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999991 -0.000129454 -0.00417241 -0.00030178 0.0146899 0.478129 -0.0346442
0.00830078 -0.000244141 1.00073 0 -0.12207 -0.0305176 0.999992 -0.000100453 -0.00406354 -0.000304015 0.0113695 0.465653 -0.0348852
0.00830078 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999991 -0.00013435 -0.00418873 -0.000306036 0.0152483 0.479999 -0.0351346
0.00830078 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999992 -0.00010524 -0.00408044 -0.00030829 0.0119154 0.467589 -0.0353775
0.00830078 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999991 -0.000138865 -0.0042057 -0.000310312 0.0157631 0.481944 -0.035627
0.00830078 -0.000244141 1.00073 0 -0.12207 -0.0305176 0.999992 -0.000107701 -0.00409739 -0.000312556 0.0121947 0.469532 -0.0358677
0.00830078 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999991 -0.000145904 -0.00422132 -0.000314559 0.0165671 0.483735 -0.0361173
0.00830078 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999991 -0.00011273 -0.0041142 -0.000316829 0.0127684 0.471457 -0.03636
0.00830078 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999991 -0.0001517 -0.00423788 -0.000318829 0.0172285 0.485632 -0.0366097
0.00830078 -0.000244141 1.00073 0 -0.12207 -0.0305176 0.999991 -0.000115554 -0.00413102 -0.000321094 0.0130894 0.473385 -0.0368503
0.00854492 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999991 -0.000124489 -0.00426026 -0.000323218 0.0141075 0.488196 -0.0370998
0.00854492 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.99999 -0.000111392 -0.00438873 -0.000325436 0.0126008 0.502918 -0.0373493
0.00854492 -0.000244141 1.00073 -0.0305176 -0.12207 0 0.999991 -0.000125576 -0.00427694 -0.000325378 0.0142303 0.490108 -0.0373482
0.00854492 -0.000244141 1.00073 0 -0.12207 -0.0305176 0.999991 -9.24917e-05 -0.00416916 -0.000327635 0.0104421 0.477756 -0.0375893
0.00854492 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999991 -0.000130292 -0.00429322 -0.000329635 0.0147681 0.491973 -0.0378385
0.00854492 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999991 -9.90257e-05 -0.00418553 -0.000331902 0.0111882 0.479631 -0.0380817
0.00854492 -0.000244141 1.00073 -0.0305176 -0.12207 -0.0305176 0.999991 -0.000134968 -0.00431014 -0.00033391 0.0153012 0.493912 -0.038331
0.00854492 -0.000244141 1.00073 0 -0.0915527 -0.0305176 0.999991 -0.000102106 -0.00420016 -0.000336166 0.0115386 0.481309 -0.038572
0.00854492 -0.000244141 1.00073 -0.0305176 -0.0915527 -0.0305176 0.999991 -0.000139899 -0.00432209 -0.000338167 0.0158636 0.495282 -0.0388214
0.00854492 -0.000244141 1.00073 -0.0305176 -0.0915527 -0.0305176 0.999991 -0.000106072 -0.00421303 -0.000340445 0.0119904 0.482783 -0.0390644
0.00854492 -0.000244141 1.00073 -0.0305176 -0.0915527 0 0.999991 -0.000143922 -0.00433494 -0.000340315 0.016323 0.496755 -0.0390698
